mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,output
-92.25792694,75.81983185,-16.19733047,57.46754456,-6.895254612,23.16818619,-4.926743507,18.83457375,-9.305010796,18.63385201,-3.344681263,11.18484783,-10.04515266,-0.006228462,-15.06771946,0.588774204,2.978736639,16.48307991,11.46356392,7.156673908,hiphop
-98.87397766,62.42421722,-24.03461456,53.12152863,-16.35414696,12.93120575,-10.10572815,24.68486404,-9.689253807,15.5167675,-0.952827692,14.85823154,-7.960369587,3.917536259,-17.64266968,-2.504340649,0.299039751,14.8052187,17.01951599,18.99175072,hiphop
-99.61349487,82.07046509,-8.37033844,43.14455414,-10.48339462,19.06737137,-6.993834972,22.24929619,-8.598655701,15.16107559,-0.953205049,8.642547607,-4.140848637,3.147204876,-10.11073399,-4.056902885,-7.725593567,1.808179498,4.770005226,5.475310802,hiphop
-97.94573212,76.25505066,-8.006216049,48.05986786,-6.753031254,22.33105278,-12.80595493,21.009655,-10.14347744,12.57624626,-6.028813362,8.625817299,-7.597409248,2.911921978,-6.58193779,-2.067124844,-2.677546501,7.619218826,7.208393574,8.176864624,hiphop
-80.50139618,76.4391098,-17.06606865,48.05198288,-13.84566879,18.41581726,-10.14457417,18.94978333,-10.05652237,15.55864429,-4.433814526,10.15294456,-11.54977798,2.118980885,-11.40534782,1.369545937,-4.796548843,3.054365873,-0.028961886,-0.661562622,hiphop
-82.71630096,79.62124634,-24.32313156,59.16311646,-14.20687962,21.59547424,-3.207633257,15.84606934,-7.009746075,14.93830204,-2.047393799,8.735454559,-16.56679726,-1.187277794,-18.83897972,0.713303089,4.178240776,14.40931034,8.330394745,-1.314365149,hiphop
-93.07276917,82.5532608,-19.21498108,57.82746887,-9.363078117,27.89454651,-2.151034117,16.82892418,-7.271678925,14.2555418,-4.601377964,7.307548523,-14.85648251,2.810176373,-12.66858292,4.947463036,7.52121973,11.97742271,5.521573544,-0.384559274,hiphop
-78.80836487,84.83891296,-27.43280029,58.85686874,-10.02429771,20.42126274,-6.265200615,15.78174591,-6.306881905,16.17481422,-1.879356503,6.800646782,-16.78621292,1.392507911,-12.50646973,5.011850834,6.933531284,11.51997852,4.288094997,-1.742650867,hiphop
-78.9425354,82.55051422,-22.13514137,45.56551743,-16.88012695,31.50144958,5.9977808,26.17900085,-10.34453487,12.30982399,-8.663098335,6.893843651,-11.09903049,6.130856991,-8.683828354,1.630334139,0.026476815,11.94444275,7.410322666,4.4037323,hiphop
-79.85346985,76.81479645,-27.12465096,47.27599335,-17.15856552,27.57932281,-0.242711633,24.53400612,-7.443081856,14.03771019,-7.916600704,5.612354755,-15.87846851,3.451901674,-14.66605568,0.926522076,0.496415347,12.70693779,7.808316708,5.169902802,hiphop
-88.94816589,100.6800919,-4.207828522,46.55869675,-10.53995228,37.89947891,-7.925120354,17.04071045,-12.77471447,15.67483521,-14.11276817,11.41996479,-9.90897274,5.438621044,-6.98189497,3.864056349,-3.810094833,3.274870872,-5.49641037,0.708708107,hiphop
-80.15279388,104.6468048,-11.63392067,44.99773026,-5.478709698,37.81966782,-8.023015976,16.9649868,-11.75311184,16.38052368,-12.81923676,11.60434914,-9.939310074,5.659876347,-4.725852489,4.717208385,-4.925955296,2.222412586,-5.47057724,0.960297585,hiphop
-84.27253723,97.58469391,0.292148769,52.7095108,-9.849843979,30.94066048,-12.56035137,18.87085152,-14.16918278,16.42552757,-12.51140499,11.75968266,-12.14527512,5.988477707,-8.933105469,2.315267324,-5.097447872,9.368400574,-0.130331069,2.085107327,hiphop
-65.78382874,104.4828186,-7.985922337,51.22457123,-15.89898968,23.52604103,-11.42860889,19.64075279,-11.23726177,19.64362907,-8.7415905,14.4733181,-11.87693977,4.197332859,-9.738099098,0.177476555,-6.379619598,10.44863033,2.182635069,2.239534855,hiphop
-62.76127625,94.64749146,-9.224926949,52.7282486,-14.86844826,26.70196533,-12.07099056,17.94527435,-14.81612968,18.52722359,-9.813025475,10.51059532,-14.8234396,7.50734663,-8.18461132,6.149499893,-0.462613434,10.64614868,-1.215755105,-4.541595936,hiphop
-67.38043213,102.3723373,-10.32880306,46.98587036,-13.27995777,29.07002831,-10.10349369,16.83073235,-11.93204117,20.97020531,-8.336356163,12.5515871,-9.848754883,5.474681854,-7.769682407,0.222462222,-6.804336548,7.325942993,1.382143259,1.336649537,hiphop
-83.71478271,94.3013382,-3.705443144,50.69686127,-5.928468704,39.7108078,-9.774370193,17.69791985,-12.33306885,21.44488525,-10.45742035,12.91450977,-8.379999161,8.653457642,-5.395968914,3.128510952,-6.444587708,3.142495394,-1.773325801,2.998157978,hiphop
-74.80065918,92.15656281,0.813192844,48.07741928,-8.249842644,37.72524643,-9.406402588,17.40032005,-9.984397888,20.09207916,-12.17006111,11.04412365,-7.646120071,9.05858326,-6.158551216,1.90179944,-5.356307983,4.4327178,-2.719911098,0.847243786,hiphop
-75.54483032,96.7934494,-4.195280552,47.36608505,-7.758312225,38.05060959,-8.53086853,17.97030067,-11.26736069,22.06473541,-10.1636591,11.63499546,-8.172677994,8.836771011,-4.96422863,2.563838005,-6.975789547,2.615357161,-2.2911551,1.687934279,hiphop
-87.02315521,98.4262085,-2.562013626,54.68436813,-13.00702953,34.26706696,-11.67660046,17.91822624,-14.4090004,17.44631195,-12.5543642,9.105996132,-14.07509327,3.752321243,-8.538295746,2.107044458,-4.118123531,2.781775713,-4.105004787,-0.332689047,hiphop
-89.42483521,79.68874359,-11.23649693,55.78967667,-14.10644436,29.13188362,-12.23896885,20.58080482,-17.68324852,15.53968239,-11.24054146,11.89843941,-14.03772163,7.480923176,-12.30088329,0.260654688,-14.37582111,4.399311543,-4.260807514,3.328699589,hiphop
-116.5375824,75.95764923,-5.118479729,51.10763168,-16.03806877,27.07843018,-9.732892036,24.55901527,-14.20873356,15.5065937,-8.534598351,12.17795944,-11.03342152,10.10174274,-13.69242764,-0.191588536,-13.22807598,5.999161243,-2.974123001,3.961182117,hiphop
-116.2082062,72.47437286,-11.69575214,48.43355179,-7.762780666,18.95814896,-21.83561897,18.82963371,-15.38429832,15.15009403,-13.15985966,9.649778366,-14.65542603,6.006205082,-16.693964,-1.764871359,-14.01273632,6.502506733,-0.672730684,12.64722633,hiphop
-78.43740845,77.86440277,-14.74939156,66.86703491,-7.382294178,26.76288414,-15.11827469,22.25342941,-13.76575089,14.22244835,-11.01593685,13.13214111,-14.41215611,6.46500349,-14.79549885,-0.946338773,-12.37645149,5.71546936,-0.975575626,8.238072395,hiphop
-85.95835114,51.58242035,-28.87137222,56.38821411,-11.16213226,31.61303329,-12.80187321,24.08823586,-10.14769363,16.8914547,-10.03956604,17.06184769,-8.279310226,8.395807266,-14.58806133,3.849647522,-12.53011417,4.929461956,-2.199108601,5.785133362,hiphop
-135.0821838,34.14279556,-35.58177948,53.3693924,-6.651586056,32.54209137,-13.13581371,24.5800724,-9.564527512,15.33086872,-12.32519627,15.36080933,-12.34959507,10.49180222,-9.449276924,2.10639596,-9.06453228,3.528643608,-3.003561258,9.905132294,hiphop
-136.0241547,61.46549225,-29.36700058,49.05727768,-6.510696888,27.10039139,-12.60869122,17.25562286,-15.52253628,15.49366474,-15.4037199,13.54144573,-19.42469597,1.735603571,-15.77347088,-0.166278601,-13.75032902,0.48949942,0.994857669,10.37719536,hiphop
-129.4668884,78.68149567,-14.5460968,66.19442749,4.059290886,29.6032238,-6.231231689,17.28100777,-8.562293053,18.15894699,-12.30817509,17.7073555,-11.2182827,7.490843773,-11.33605862,-2.033018112,-12.20712471,-1.615272284,-7.253797531,0.165810332,hiphop
-134.5154419,65.27306366,-1.878818512,53.76890182,-10.93520641,22.52252579,-16.40136337,18.81931305,-12.44032669,15.91915035,-11.68992805,19.45643044,-13.29601097,9.900024414,-15.23739338,-0.807775676,-10.7874794,3.518978596,-5.950344563,1.208920479,hiphop
-119.585022,89.83021545,-6.883961678,65.47795868,-7.193871975,27.6504364,-5.48942852,20.83205986,-11.16616154,14.47100925,-6.59982729,12.75357723,-8.501585007,7.977978706,-11.16598892,-0.680125892,-9.671300888,6.553937435,-1.822535872,1.896244645,hiphop
-66.33235931,73.24323273,-19.24223328,43.78294373,-4.844032764,17.42440033,-12.09065342,18.86789894,-2.620919466,13.12780952,-8.506548882,6.558041573,-8.776398659,4.866089344,-6.102618694,4.968821526,3.69355607,9.273503304,0.286880821,0.959453642,hiphop
-73.10370636,80.74203491,-17.33481789,35.39757538,-9.446247101,23.10397911,-10.75875187,11.19622517,-11.31743336,12.51396942,-10.27877331,0.877276361,-12.30058765,2.942973852,-6.621735096,7.216060638,3.889241219,10.27758408,3.574571371,-1.852718115,hiphop
-84.8473053,76.3407135,-9.266022682,38.63637543,-5.170860291,22.14119148,-2.684981346,11.96449375,-11.24775505,10.8154335,-6.205307007,0.904727519,-11.1573801,2.153057575,-6.802925587,5.011143208,5.679483891,7.575630188,0.956434846,-4.299884319,hiphop
-70.64554596,92.48815155,-6.087770462,41.7479744,-3.711727381,28.12665176,-3.035965681,16.33157349,-9.862534523,13.5237751,-5.236570358,1.336062431,-11.77658272,1.954962015,-10.35978413,1.868984938,0.959236383,4.571877003,-1.006539226,-3.472746849,hiphop
-52.71097183,89.72603607,-7.984532833,42.94078064,1.311477423,23.68375397,-6.721713543,18.12890625,-6.726480961,16.02418327,-6.590734482,2.169123173,-10.6817646,1.782197237,-5.959109306,5.366886616,-1.694855094,4.552900791,0.089623317,-4.083656788,hiphop
-47.12829208,92.62538147,-15.0162878,43.53538132,-3.689673185,23.14702606,-2.711953402,20.63905525,-6.59952879,13.87521267,-6.841313839,3.264705658,-6.38064146,5.037381649,-8.830705643,-0.930835724,-2.028583288,3.657158375,-0.056988385,-0.98586309,hiphop
-45.65335846,92.36388397,-4.611189365,37.65012741,-0.338417649,22.80836105,-4.479291439,17.97642708,-1.666139603,14.8087492,-3.674609661,5.478644371,-8.710259438,-0.221431315,-9.137443542,2.078162193,1.830808401,7.491971493,0.946352661,-2.713423014,hiphop
-48.39656067,84.91000366,-14.66628456,50.43130875,-3.658786058,22.88004875,-8.393762589,18.49123383,-5.304144382,14.13880348,-10.73203087,4.403733253,-13.41820526,1.686442018,-9.708639145,4.593820095,4.643658161,9.706123352,-0.408016026,-2.755482435,hiphop
-89.75107574,106.2744904,-22.07051849,47.21757889,-3.104755163,22.7729454,-10.27798748,21.10957146,-4.71665287,14.81911469,-8.077363014,3.227039576,-10.2027874,3.847275019,-6.249351025,1.967396617,1.006927133,3.544119596,-1.380103707,-6.500557423,hiphop
-72.04924011,99.00904846,7.351481438,40.60541534,2.650940895,26.95743561,-7.627421856,15.26806641,-1.21595335,10.70663452,-5.903159618,5.062606812,-6.902954578,2.010897398,-3.208666563,1.990329742,-2.810773134,2.336326599,-0.73679167,-2.658543825,hiphop
-130.0947113,40.93636703,-25.84238243,71.95805359,-5.149708748,32.96593475,-3.719992399,26.51461792,-1.269549727,26.43824577,-1.557161331,13.90078259,-5.118258953,8.216237068,-2.654423714,10.08141327,11.45649624,22.58924866,21.8812542,16.69043732,hiphop
-126.3856964,46.88792038,-26.39195824,71.46816254,-1.085609555,33.42921829,-5.945944309,28.9168911,-3.375291348,21.88705254,-5.925065041,17.39403534,-4.419666767,9.915568352,-2.304599762,2.34596467,2.350104332,18.09755135,22.36603355,27.1217289,hiphop
-131.7208862,47.59067917,-17.64047432,78.37113953,-4.634762764,35.86750412,-3.758236885,25.96256256,-2.274399042,24.74201012,-4.907791615,14.89490891,-2.232340813,10.85453033,-4.014622688,8.924530029,9.338356018,19.63316536,19.88108826,11.75823021,hiphop
-132.4909973,34.88936615,-36.19824219,77.46900177,-6.441153049,35.0357666,-11.92479134,20.7644043,-9.258386612,16.16154099,-10.76661301,11.03806591,-3.914388895,11.1428957,-9.127896309,0.854589939,-4.677927494,6.615675926,15.88279152,21.8387928,hiphop
-148.042038,42.71047211,-7.050941944,73.22470093,-7.509147644,34.67530823,-4.573159695,20.59122658,-7.446413517,24.27251053,-5.912811756,13.01764011,-1.146447062,8.502036095,-0.606445909,2.487687349,2.319198847,20.16106224,20.2155571,22.79919624,hiphop
-106.5985336,58.23249054,-24.6158886,59.32334137,-12.57161427,33.61305618,-9.630513191,20.88384438,-8.861257553,21.86151123,-5.237770557,16.73233223,-6.023290157,6.754278183,-1.706677318,3.315408468,-4.450481415,13.9976244,17.95735741,17.61048317,hiphop
-136.0687561,61.59313965,-31.04757118,43.0435791,-17.75247955,27.26432037,-15.7843132,16.67609024,-16.71802521,17.8644371,-11.4715147,11.78980446,-7.991008282,4.68998003,-4.87091732,-0.712412536,-11.06135464,2.596505165,4.286523342,9.013242722,hiphop
-113.0926895,67.73711395,-32.26312256,62.38454056,-0.143522054,33.02073669,-5.074036598,24.9344883,-7.831109047,24.25341225,-1.662703991,18.77112007,3.082556486,11.95215893,-1.046973109,1.917305946,-5.607756138,4.811051846,4.747723103,7.972261906,hiphop
-99.47006989,65.00598145,-38.36249924,68.75228119,-4.993381977,32.24158859,-11.06781006,23.02459526,-11.27484608,18.23870087,-7.571014881,15.80698967,-0.931938171,10.24388695,-4.353647232,4.204882622,-4.696895599,6.084281921,4.739619255,6.459873199,hiphop
-102.6598282,48.91594696,-44.00295258,67.23799133,-11.49764538,28.92366028,-16.53026009,21.97024155,-6.774874687,20.30064964,-11.6739502,7.965375423,-7.050134659,8.990020752,-3.203136921,7.023141861,4.325055122,17.9630928,10.82398033,14.55815601,hiphop
-34.18827057,92.23353577,-34.72769165,46.6207428,-22.7065239,19.69879532,-21.24072266,19.45173264,-17.79213524,13.71388054,-12.22264671,8.319095612,-12.06683445,8.104434967,-10.82876205,4.114232063,-3.990163088,9.169249535,4.917470932,6.896202564,hiphop
-19.46877861,101.2983322,-23.62500191,48.14107132,-11.91922855,23.7367897,-18.53310585,25.39511299,-15.14612103,18.29119301,-10.07457161,14.20591354,-10.95970726,6.53348875,-8.834654808,6.892174244,-5.951489449,12.48792362,4.766285896,6.062827587,hiphop
-22.25279808,86.22640228,-3.737001657,49.36497116,-14.07549095,26.60023308,-14.01448536,29.22489357,-18.22096252,17.06461906,-10.57369518,15.8508606,-11.00311947,8.79870224,-12.89652157,5.367763519,-7.067853451,10.31969643,2.891163111,13.95841694,hiphop
-33.19021225,101.3466797,-10.34753227,47.17522049,-12.85644531,26.24707794,-15.65927124,22.76870155,-14.03044033,16.53680229,-9.651799202,14.0329237,-10.73664761,13.12378693,-8.034425735,2.341054201,-9.572725296,5.443863392,-3.901851654,6.148465633,hiphop
-25.07586288,103.2053757,-28.46751785,54.11655426,-13.7231369,23.5455265,-15.889081,26.52497292,-12.46713543,15.96961784,-10.00331402,14.91139507,-7.826340675,10.449893,-10.1235857,3.649460077,-3.260713816,9.061899185,4.85499239,10.50890827,hiphop
-16.11720657,90.66147614,-20.78488541,55.11009216,-10.46768188,21.4906311,-18.04950333,28.20538902,-14.23915768,17.95745659,-10.40853024,16.34741592,-10.44389057,6.945806503,-10.62555027,6.503677368,-8.148918152,9.302779198,0.882525027,8.847176552,hiphop
-20.74771309,97.36911011,-25.35391426,57.27112198,-10.87013435,24.98069763,-19.60993195,24.69114494,-14.35986328,18.46398354,-8.19648838,15.44433022,-9.316691399,9.406587601,-11.35702515,3.138720512,-8.057607651,9.924968719,3.153434515,9.591059685,hiphop
-21.52004242,95.34143829,-16.80874443,53.05007553,-16.24300957,24.81461906,-19.05882454,20.74611282,-15.60607529,16.80026245,-12.30520725,13.26203442,-9.597946167,9.884833336,-6.368357658,10.30151653,-0.822956741,10.4058218,2.224673271,6.936716557,hiphop
-33.79149246,96.61347961,-18.41607285,52.90999222,-10.27283764,30.35826111,-13.9696455,24.75654221,-18.41681099,16.76071548,-9.118725777,13.82627106,-10.56973553,5.107483387,-10.91124535,6.758745193,-2.052326441,15.52113056,6.364419937,6.437383175,hiphop
-50.47464752,80.83882141,-23.99781227,35.46045303,-25.0260601,17.65112495,-20.61787796,19.57987022,-19.08711624,13.50529099,-14.69713974,13.01705456,-13.06283283,4.574201107,-13.5494051,1.946926117,-9.369256973,12.11266899,9.444739342,17.43445396,hiphop
-79.52437592,113.2054367,-3.751554251,43.35241318,-17.43473053,23.31606483,-12.92929268,14.79183674,-15.07563496,19.64174843,-10.47824097,10.06321907,-9.702043533,12.9207983,-8.823773384,2.67412591,-1.429253459,7.695233822,2.212820053,0.032653574,hiphop
-79.32543945,108.2936478,-2.590795994,45.08848953,-20.20920563,22.13284302,-9.257365227,13.12501526,-14.08651066,21.17105675,-9.757626534,14.19615555,-13.2509613,8.16736412,-7.823451996,6.020797729,0.698581278,8.600954056,-1.821856141,-0.695418656,hiphop
-90.34101868,115.0249863,-0.307578623,41.79169083,-16.35706139,22.22812462,-11.52786541,13.16508389,-11.74738789,18.37956047,-8.933160782,14.60206699,-12.17381382,8.609431267,-8.953309059,2.053105354,-2.908388853,8.883052826,0.341216385,0.452074379,hiphop
-71.00749207,110.2164993,5.695336342,42.33247375,-16.289217,19.97940636,-21.43837547,16.37990761,-15.13908005,16.29259109,-9.878684044,14.40712738,-9.869912148,9.177736282,-7.231689453,3.063022137,-7.379868984,4.840207577,-7.420067787,-4.730266094,hiphop
-71.35401917,117.8682251,4.527028084,29.18425179,-15.32661533,27.15683174,-20.139431,16.1121006,-17.39478683,17.4799614,-7.996614933,14.40109444,-8.19704628,8.364665031,-5.034436226,5.488513947,-9.128527641,7.213733673,-7.275398254,-4.601500511,hiphop
-190.3859863,104.0901718,-2.900487661,23.09560966,-11.09035397,15.60075665,-15.32856464,8.985082626,-12.20484734,8.819031715,-3.016070604,5.839403152,-6.400326252,4.090581417,-3.896277428,0.446322858,-6.306427002,1.395941973,-3.213630438,-6.503307819,hiphop
-91.02471161,112.6057281,12.0421257,43.32678604,-9.785672188,23.30364799,-19.83376694,15.96966457,-16.25790024,15.6392231,-10.29501343,11.5069046,-9.152169228,9.826459885,-7.301597595,6.033679962,-4.78884697,4.046350002,-5.016586781,0.050196543,hiphop
-123.4533234,109.785675,-2.186809301,32.12872314,-16.65996933,19.38038635,-20.80117798,10.49225998,-11.88472366,10.35744667,-10.77242184,11.0466423,-9.792987823,7.807519436,-7.823569298,2.019968987,-5.002316475,2.301910639,-7.828130722,-4.391309738,hiphop
-103.6366577,116.1762466,10.40195751,36.92799759,-13.27266121,26.36476898,-22.02150345,12.29711151,-14.44452667,16.95799637,-7.903143883,10.42223644,-8.333843231,10.68254375,-7.244943619,3.673451185,-2.469582558,3.972398043,-6.00150013,-3.130006075,hiphop
-107.8707352,100.0939026,-12.51004696,53.15067673,-11.41128922,9.008963585,-29.63104248,7.021418571,-15.48486519,8.819862366,-15.43895149,9.802317619,-9.825462341,9.161046028,-8.212136269,0.820595145,-7.158341885,0.190954849,-6.175601959,-2.757921934,hiphop
-28.85239983,98.6032486,-23.29685402,51.23109436,-7.399431229,28.78130913,-14.91012287,22.19803619,-18.12215614,13.49378014,-11.79755497,7.626268864,-18.72868919,7.460073948,-9.327257156,6.553112984,-0.953995943,10.4927063,-0.134039894,0.978542387,hiphop
-39.73104095,99.61789703,-23.96380806,59.34822083,-1.355543494,27.68282318,-16.34633827,22.26220703,-17.86287498,14.26112175,-10.09890079,8.565181732,-14.721982,7.717377663,-9.100794792,5.614213467,-3.974255323,7.025637627,1.824148536,2.611392975,hiphop
-41.99359131,101.1139603,-29.60481644,56.66818619,-4.867360592,27.06873894,-17.0446949,22.01777649,-13.86483765,12.64620113,-10.56601715,8.307641983,-17.8110733,5.901138306,-11.7950182,3.737115383,-2.054885864,9.909178734,5.009007931,5.087371826,hiphop
-38.88689041,99.01095581,-25.60264778,52.50299072,-15.77473164,28.52424812,-19.97313309,19.06843758,-15.37350655,12.49192619,-8.004431725,9.741751671,-16.50114441,2.213599205,-13.70284653,2.569145203,-2.551990032,9.701053619,6.269075394,6.727144718,hiphop
-44.46797562,102.4742355,-31.10163498,48.05049896,-18.24520874,29.12664413,-8.815873146,18.49924469,-16.12525558,13.31669426,-10.50551987,9.888760567,-12.68579388,1.203624725,-13.67203045,2.74041748,-3.637463093,8.491804123,3.706004381,2.448214769,hiphop
-36.41764069,103.0222244,-31.91695786,48.22914505,-20.96180344,30.10491943,-11.62829399,20.33773422,-18.2307148,15.84109116,-8.332440376,11.22118568,-17.28565979,3.253027439,-13.86611843,4.90713644,-1.441462398,8.555528641,-1.032989383,3.140915155,hiphop
-69.98535919,110.9977112,-29.28651237,51.81941605,-17.43016243,26.71601295,-11.49201679,18.07834244,-19.00774193,7.677578926,-13.43767452,8.476849556,-13.50601196,2.570336342,-8.774468422,1.206536174,-4.017963409,5.926137924,-2.152773142,-0.443542719,hiphop
-74.81981659,112.0175934,-24.42487907,57.18810272,-10.14241982,23.83354568,-8.064995766,18.98828888,-21.08958244,10.70968819,-8.802641869,8.856827736,-10.90073776,6.172359467,-8.202689171,2.064970732,-1.56909883,6.492645741,0.740123689,0.552774489,hiphop
-38.05267715,99.74237823,-28.00158691,53.02205276,-12.59817505,25.76478386,-11.92702293,25.46470833,-21.08579826,9.995928764,-15.06326485,8.435389519,-17.53198624,8.764559746,-6.917347431,10.82403278,-0.491969407,7.146744728,-2.924713135,-3.034482241,hiphop
-37.12179565,91.55767822,-20.2945118,56.37238693,-13.26647091,27.03982162,-17.3313694,25.08730888,-18.97038078,12.85628223,-14.73934364,7.077669621,-18.65326309,7.898812294,-9.120973587,9.277285576,-2.841972828,9.701910019,-2.398010254,-0.983574986,hiphop
-50.45280838,86.29515076,-37.68106842,38.69087219,-9.654007912,16.83297729,-8.445472717,10.84578419,-11.33502007,17.43492889,-3.211970806,7.802658558,-5.575956821,4.388796806,-6.640744209,1.091589928,-0.831548274,7.214467049,2.757236958,3.530103922,hiphop
-55.1456604,78.29454803,-30.15267944,40.08618546,-16.45611572,22.13702393,-13.55970383,14.37173748,-13.05861282,15.09520149,-4.496727467,8.999190331,-8.74335289,6.244398594,-6.574825287,2.98372674,0.341856152,6.964893341,3.759252548,7.157147884,hiphop
-61.4683342,86.98501587,-36.67713165,44.4075737,-13.12249756,23.85194969,-10.2069149,15.63253784,-14.75628471,14.66293621,-4.675130844,6.419450283,-6.492685318,4.280520439,-8.688666344,3.126507044,3.026526451,8.234127045,5.238021851,3.767145634,hiphop
-73.38259888,95.8910675,-36.5136528,36.45153427,-19.04637718,24.27750587,-11.94067955,12.76487732,-13.44375134,18.22721291,-6.75131321,10.93490124,-7.728935242,7.675673485,-7.362699032,0.718732834,-5.407664299,5.334684849,3.228905678,3.618726492,hiphop
-58.30694962,83.95459747,-41.80625534,44.72583771,-17.38951683,19.11660957,-12.6172533,13.9750824,-12.76333046,17.17331696,-2.125091553,8.298694611,-4.913527489,5.214192867,-3.468134642,6.005477905,1.975099802,6.535704613,2.252491474,1.985627651,hiphop
-51.60404587,87.10033417,-42.86606979,38.67231369,-18.4288311,21.72781944,-7.90892601,14.33310413,-12.62441254,19.00161934,-1.515819311,11.70081711,-7.28526783,6.258210659,-6.209359169,1.947992921,-0.153352588,9.365406036,7.155592442,5.7063241,hiphop
-67.93221283,95.84041595,-46.33663177,39.9145546,-18.43115997,23.53867912,-18.37689209,14.15264893,-10.77908325,17.3399868,-7.605535984,7.415436268,-8.951275826,7.261491299,-8.996352196,1.078742623,-1.908954024,6.740234852,5.008775711,2.163067341,hiphop
-53.46180344,81.50593567,-28.98337173,36.47743988,-16.95452881,26.24604416,-15.88719368,15.54960155,-11.95614529,19.53496933,-4.218336105,12.17735195,-7.99181366,7.957247257,-7.8978405,4.205260754,-4.060159206,5.718071938,6.615896225,8.71788311,hiphop
-67.69182587,89.35620117,-33.64888763,38.86545944,-16.59326553,23.17940521,-9.694478989,15.31232166,-11.79072285,19.13711548,-1.130437851,10.9203701,-5.03850317,6.588766575,-6.281119823,0.743700027,-4.275552273,4.68280983,2.239476204,4.991439342,hiphop
-96.22659302,83.92288208,-50.25222397,43.57746506,-23.89044762,15.97134495,-18.99756432,8.91536808,-16.32448387,13.59961128,-7.717338085,8.530970573,-4.065965652,4.94647789,-4.461699963,4.805874348,0.024199471,7.136956692,6.060395718,4.448732376,hiphop
-47.49643707,89.26039124,-33.72644043,57.10590363,-10.56412411,29.24319458,-9.828744888,18.39688301,-14.24075699,18.20446205,-6.077516556,6.332282066,-10.25365448,10.5771637,-1.697393179,15.75397015,3.02165699,2.595535517,-0.627981126,-0.782804251,hiphop
-47.71131134,90.76340485,-12.68603134,53.48352051,-9.633676529,36.22586823,-7.147600651,27.38669586,-11.62106037,22.61854362,-6.011659622,13.59152603,-14.63797188,10.60368824,0.029223867,14.83791161,4.689708233,9.640061378,-3.570055246,-3.722762346,hiphop
-53.73314285,96.81958008,-24.89245605,54.60478592,-10.21315765,34.23629761,-2.563832045,24.87710953,-12.57922077,21.13220406,-3.357716322,12.38006496,-9.343688011,8.009397507,-6.131418705,6.084257603,-2.433246374,9.980255127,7.474140644,2.491942883,hiphop
-45.03581619,86.61182404,-17.10677719,45.34085083,-13.67689228,40.82048416,-2.453295469,28.12689209,-12.96110439,24.41400146,-5.958814621,12.93983746,-13.86326313,8.546842575,-6.564506531,11.07062244,1.90667963,13.26539326,1.810649872,-0.405460536,hiphop
-35.65236282,82.33844757,-20.49350166,59.75650024,-7.883871555,34.48205185,-9.960434914,30.05761719,-10.54688263,22.07886887,-8.698794365,12.78633785,-9.628755569,18.16107941,-0.429505229,14.37062645,2.147899866,3.65630722,-5.835961342,-3.173614502,hiphop
-30.57249832,89.39855957,-26.40200424,48.38694382,-16.83558846,40.33157349,-7.101346016,27.80320358,-12.56807232,21.67718506,-3.756396055,10.47009754,-12.69963551,11.61645317,-4.929653645,10.8625021,2.302030563,12.15135384,1.461892962,-3.984011173,hiphop
-39.06071854,94.47393036,-26.17339706,49.12875748,-15.9835825,34.66814041,-11.65363884,26.03541183,-14.86007214,18.15545464,-5.368046761,10.67629242,-13.63306332,8.969238281,-6.412361145,8.868311882,1.5914042,9.728981018,4.482335091,-1.076769352,hiphop
-50.00902176,101.1584702,-10.02099991,43.5189743,-15.85636044,36.23796844,-0.954045236,29.1290226,-12.53223801,19.76847267,-3.438053846,15.20262337,-9.254870415,9.605891228,-7.459001541,4.9635396,-7.136626244,10.39672661,5.845827103,7.954631329,hiphop
-32.15772629,102.816124,-25.47498131,41.12005234,-19.67428017,32.0958519,-1.990459442,27.6581459,-9.345812798,19.28591537,-7.494200706,13.56117821,-11.68740559,10.16229153,-3.758657455,10.13539886,-1.162781715,9.256741524,1.445970535,1.243643522,hiphop
-62.25923538,101.8537827,-27.53569221,36.99602509,-20.40348625,27.20897293,-10.30364895,20.62625122,-13.62054348,18.33144188,-8.521046638,12.14090061,-11.48323154,6.706069946,-3.344492912,10.00320244,2.090745211,12.30826283,3.935539246,0.578836083,hiphop
-85.08040619,24.44539833,21.02679443,45.70804977,9.127336502,4.461693287,14.01569653,3.428022385,9.60759449,2.811177969,-2.519114733,6.439442635,-4.553227425,6.016262531,-2.26363039,4.90354538,4.767181396,9.837338448,7.875063896,10.3568716,hiphop
-99.96815491,28.41347313,25.56743431,40.14019775,14.6899004,1.179170609,16.68307495,4.120189667,4.614846706,2.133969069,-5.997824192,14.97360039,4.435844421,9.261087418,-0.098035388,0.531037688,-4.904998302,2.074807882,2.686661243,1.833269,hiphop
